1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,y_true
6.513708068771397e-12,0.003965465391469112,6.137953065462264e-10,2.2241914576851316e-06,6.081986412774167e-08,2.631623478555968e-12,0.0032588335223538004,5.777598659664441e-05,0.9927156394653143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6.753832089315531e-18,1.2953096033283812e-11,2.716018478454537e-14,4.41723724117031e-09,0.9999996818261758,8.599245327793381e-19,3.1373776495752886e-07,5.498446969855498e-12,3.90497409132374e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
3.154835161969314e-11,0.00012850156694918226,5.763395989594666e-09,0.21681189961540592,0.7283621686335686,2.6803971373529174e-06,0.01974771565488081,0.03468535403371671,0.0002616743033647177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1.4911389948782245e-16,1.1367133313337919e-11,1.3911910319251653e-17,0.48359713658478104,2.2559797079462178e-11,1.6089763608440514e-06,5.8800180273016e-13,0.5164012544043012,2.950570256050614e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
0.2477880691957966,2.0925768178855677e-05,0.15767606412043184,0.00020996135130578808,0.5542634377347345,0.008056927898496196,0.03169361227043598,9.064032997092412e-05,0.00020036133067306367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4120748213852614,9.056406581953353e-13,0.5878921076242313,1.9304465251176849e-10,3.4931007799391043e-07,7.302756818441336e-06,2.5418653274986074e-05,2.3096298256165207e-11,5.327854412076055e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.6532667599829188,1.2348648743206266e-09,0.34330161866037096,8.420293158436732e-08,0.0005534363655192279,0.0022606971917379912,0.0006167275582203697,3.4336820854538498e-09,6.71369718064671e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
0.027557222384522816,2.886329442602446e-10,0.9712245520513209,1.0238153300975709e-08,3.592770666863003e-05,9.252774549335e-06,0.0011725783181954583,4.1964135647026005e-11,4.561960089800523e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
6.650172267811055e-07,4.026108998386918e-09,4.235717548588444e-05,4.4333644028560633e-07,0.999131282786546,2.9161560455337872e-08,0.0008206236588940066,6.57301805654528e-07,3.937535933878184e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
4.76136403452629e-17,0.015232810356085792,3.3394799066431876e-19,0.9847631523057883,2.6262820208682695e-12,2.0059790841931918e-12,1.700970392258754e-06,2.3363628435604514e-06,4.7524031479186365e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
1.0091329263229745e-08,0.0005849392697882205,4.704935551472062e-07,0.3694782400876421,0.4307246320209684,3.4285550315548964e-05,0.053072252762074626,0.009827444216136886,0.13627772550823758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.35196165847294764,1.012294962184801e-13,0.6479611053432136,3.0825835871412e-11,3.9330297282832865e-06,3.920171718980917e-06,6.93828064339365e-05,6.408867069924003e-14,1.4497636301332573e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
1.2453368081066035e-08,1.3894848507886084e-18,7.852112181163387e-12,1.10444100545506e-08,6.0051518016410546e-18,0.9999997672172456,4.002561421910932e-16,2.092771635840029e-07,1.5279218756265162e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.003240938212932296,9.85224541372625e-14,0.9966296855671828,4.1317507647199223e-13,3.854133941358346e-05,2.7387838166527185e-08,8.899825585041768e-05,5.011205002161186e-14,1.8092362047801324e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
3.397243555812673e-10,4.396604265203761e-06,1.4384624174369313e-07,0.00017266714152740505,0.8310453160844535,4.328244624792084e-09,0.1687721647446184,1.2563683847856703e-06,4.050542548667269e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2.390773393917842e-26,1.328647829994455e-11,1.9197528563690912e-33,0.9999935706730184,9.658585804623305e-29,1.0235616952041079e-14,1.3420223727009257e-24,6.429313531332696e-06,5.5565354903655056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
4.330382507260646e-09,1.3102394063054638e-08,4.3466277493723937e-07,4.900831105579541e-15,1.4059273848729338e-11,2.627037848072924e-12,2.3082517100102003e-06,7.146605805375379e-10,0.99999723892137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7.52043050843997e-21,5.917822702276883e-10,7.432521007512783e-28,0.9999981794902142,4.58569155429241e-29,5.045252771089262e-12,2.998838262108667e-21,1.8199130397466192e-06,5.015426616753729e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
2.337172993226788e-15,3.531430982825177e-05,6.133805039647102e-12,6.901683895626164e-05,0.13696570653329437,7.183505967430971e-15,0.8629191749239536,1.0740493738903064e-06,9.713338553570778e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
7.712035330087829e-10,6.824217181932178e-05,9.595073083201468e-13,0.9998704933216591,5.628227034399728e-16,1.1399094066757564e-05,9.898866268058416e-09,4.985474153191062e-05,5.2546232289778394e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
0.0014751839587511246,1.4049806842383903e-06,0.10957241875413667,0.007085829120392636,0.02809656226447205,0.0022054943309255163,0.011161814618981329,0.05404731668943454,0.7863539752822429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.011936982481767142,1.2627654264539124e-12,0.4703128941163081,1.979010358975225e-12,3.6292862303303624e-10,1.5831951737165333e-05,0.5177342897838436,1.3642510067625928e-14,1.3001627560917109e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
0.01138803882738065,1.3278893419485856e-07,0.502343231840389,4.725301662052785e-07,4.501553691745082e-05,0.021411949133998204,0.44329822269393215,7.573609522713409e-07,0.021512179287316323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
