1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,y_pred,y_true
6.154825738574518e-43,3.434218757068156e-08,1.5196075101114904e-36,7.477417337437479e-21,2.1080617153201061e-22,1.2903480954555802e-31,2.2665731166965316e-16,3.7242622442328573e-13,0.9999999620738442,2.099901305154055e-16,5.90351685672431e-23,6.978956397864231e-18,3.0813054038255845e-15,1.9124528593855933e-09,1.2421231555733322e-22,1.6711764674802528e-09,0.0,0.0,0.0,0.0,0.0,0.0,9,9
1.4179190189873064e-25,1.9661069099822852e-32,3.1143727219155786e-17,2.9866159002416197e-30,0.9999943189713967,1.112729978435529e-38,8.098940372055468e-24,2.969543731786632e-37,7.7024051331695975e-25,2.493498034927817e-22,5.6810285896709794e-06,2.1695382338307244e-22,1.426836167253228e-17,3.8841381992246984e-18,6.574368049355749e-34,9.98711395605026e-28,0.0,0.0,0.0,0.0,0.0,0.0,5,5
4.7668694848220945e-30,9.229267363354492e-23,4.080078868557488e-16,0.0007360844466769457,4.1139757723436217e-16,1.8680062376679853e-16,6.7633682821034106e-21,4.5087343788786814e-14,1.4273977753708483e-14,0.5009539132817379,1.2865029112076869e-12,0.4388123990410089,5.037227884124068e-08,0.05940599141284305,4.629319570384426e-06,8.693212454661204e-05,0.0,0.0,0.0,0.0,0.0,0.0,10,14
1.9143663231701507e-21,9.719374155620965e-29,1.6834268256910783e-26,0.13625801326986767,4.941761021211906e-35,2.056247027397491e-15,7.534678900583373e-40,2.3130849159836396e-08,1.1497866585267331e-29,4.123295284648849e-06,4.482865851972101e-31,7.0557765147571994e-12,1.1224310209707311e-23,2.7058579141316032e-12,0.8637378401978865,9.639726411374665e-11,0.0,0.0,0.0,0.0,0.0,0.0,15,15
0.9999999809570002,1.686564882512402e-30,1.9042985427191408e-08,5.165516051592083e-19,5.7417885456993245e-28,8.584330637935422e-28,3.178221201070507e-27,8.022853294125091e-24,4.43731826606488e-35,1.7476999384383632e-19,1.5042656923823442e-17,1.831874722965605e-25,2.761133075377983e-20,9.151848270863773e-26,1.6968032014973077e-19,4.526218498819858e-25,0.0,0.0,0.0,0.0,0.0,0.0,1,1
8.62345887081916e-11,1.6867358145787127e-21,0.9999268806017274,7.806550223040102e-17,2.3709531408672664e-14,1.8104656683678302e-18,8.932313521200366e-17,5.575895345363575e-17,5.126054187950462e-21,4.521831573987042e-14,7.309999351746383e-05,5.850975673175102e-15,1.9318397561386364e-08,3.836184697677403e-17,4.07238732244344e-15,7.186680153759929e-16,0.0,0.0,0.0,0.0,0.0,0.0,3,11
3.571735403725825e-21,1.0379517038353572e-16,1.7611499778679095e-19,1.4520408009362223e-14,3.9825330654439416e-10,3.919576516889695e-06,3.0845332764988824e-07,3.4793987541753773e-16,1.4079175255008573e-09,2.3937461418180246e-11,2.5981007505889323e-11,0.9999949653130764,2.7299147664636657e-08,7.75328455054021e-07,9.139538118386428e-14,2.1732774265654118e-09,0.0,0.0,0.0,0.0,0.0,0.0,12,17
2.5688122379364505e-06,1.6365127980983222e-29,0.9665034223978514,2.769664508687011e-14,2.3023561596490113e-09,4.0041596632624494e-25,9.544510519287714e-16,1.6701236860174228e-24,8.838468523615754e-25,2.5975943859306166e-10,0.03349375529597261,2.1677903733850884e-14,2.509308048294721e-07,9.321292574238383e-13,7.332759441954597e-16,7.478570233911119e-16,0.0,0.0,0.0,0.0,0.0,0.0,3,11
4.069760458433702e-30,1.3628240042169388e-22,1.8291842787647373e-18,1.2413997816088643e-13,1.0588825531999843e-07,5.344534019080551e-26,0.17275135986956716,1.830286467617064e-21,7.454232011876329e-08,7.059387851645633e-08,8.479847638969706e-07,7.380536131595396e-09,0.8217956132175693,0.005312743528695403,3.2658488267394485e-16,0.000139176994253281,0.0,0.0,0.0,0.0,0.0,0.0,13,21
8.09292719715293e-21,1.067576757488929e-14,4.3616718992734775e-21,8.5597124454946e-11,1.0100427122625757e-07,4.418176221981937e-10,0.0028366332205414973,1.9704864088371426e-14,1.3137192689101508e-05,5.596673815156083e-07,1.3392430995429777e-09,0.7829242888250114,0.00011098271842125261,0.2136729520387197,4.742288789211635e-11,0.00044134341887870014,0.0,0.0,0.0,0.0,0.0,0.0,12,17
