1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,y_pred,y_true
1.7922054864105062e-35,0.999999993399797,4.424900123074101e-29,2.1773270187565424e-13,6.138402502948518e-15,3.757326420407214e-24,6.5999671601342494e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9
1.4179270742714114e-25,1.966118079555109e-32,3.1143904148566073e-17,2.9866328673880273e-30,1.0,1.1127362999222767e-38,8.098986382628765e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
6.475981806620385e-27,1.253832682514546e-19,5.542949435994617e-13,0.9999999999986358,5.588999728103244e-13,2.5377607774471615e-13,9.188304837343309e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14
1.4049568735299583e-20,7.133066101860908e-28,1.2354699626779034e-25,1.0,3.6267672650003134e-34,1.5090833764948537e-14,5.5297143410283823e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15
0.9999999809570002,1.686564882512594e-30,1.9042985427193572e-08,5.165516051592671e-19,5.741788545698672e-28,8.5843306379364e-28,3.178221201070868e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
8.624089458305916e-11,1.6868591565594736e-21,0.9999999999137117,7.8071210743608e-17,2.3711265160067596e-14,1.8105980580521265e-18,8.932966693579036e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
8.446957849872118e-16,2.454698711263559e-11,4.1650228667098326e-14,3.433996658601404e-09,9.418471733499413e-05,0.9269582957624113,0.0729475160616265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,17
2.6578337384132623e-06,1.6932257110489953e-29,0.999997339784059,2.865646490841827e-14,2.382143696058962e-09,4.1429227445454565e-25,9.875272976425933e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
2.3558471359863762e-29,7.888928746493353e-22,1.058853116376825e-17,7.186044854450486e-13,6.129514146546287e-07,3.093770577072211e-25,0.9999993870478252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21
2.852902334547413e-18,3.763400002931188e-12,1.5375677601975872e-18,3.017452526620651e-08,3.560582149831465e-05,1.5574865498073235e-07,0.9999642082515549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,17
3.1771407259100236e-19,1.6283910582615323e-16,2.7692009906768604e-05,0.08463279281787095,0.9153395151722311,8.238087994517975e-17,6.919481754453385e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
1.9768838301468378e-27,1.2257186257830403e-25,6.838436858629143e-21,1.1764461487506518e-22,0.9999999909376811,6.249417006008885e-26,9.062294571837782e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21
1.0037325842267101e-32,1.3883758873945688e-41,2.826166326510965e-38,2.383299180736446e-27,6.642588377691338e-49,1.0,7.958755776881894e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
1.8179749536832095e-22,1.2333275328091454e-23,0.9999999540136753,1.0929666571333362e-17,4.5986374325522834e-08,1.3443426829151508e-22,6.690573179670759e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
4.335301633526859e-21,1.3307957683797495e-17,3.201156751334526e-17,2.124898474660565e-13,5.3920977286909e-08,2.6496946535178107e-28,0.9999999460787891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7
2.0121429670868834e-20,1.7563928562495256e-34,1.0685497558113024e-30,0.9999999999990905,4.153509817081929e-40,8.149601000542943e-13,1.727915732706132e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,22
2.662069124474967e-32,0.9999999817605386,8.081834010385627e-24,2.4624025893948034e-13,9.278041856913961e-20,1.4658013250265576e-26,1.8239238825726487e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9
1.5831070697484852e-21,4.4043770168787236e-26,8.631292200432225e-16,0.9999999880798214,9.59162445195307e-34,1.1920126453804132e-08,3.366453774075023e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,22
5.730185161048416e-37,3.924024788532928e-21,2.24162999344319e-23,4.521698775783135e-14,7.121593832867781e-19,7.307636636797026e-35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,13
7.1069919303395135e-25,1.617054904127246e-26,1.9003395951462667e-15,1.4319072760300255e-05,3.1740028766673393e-27,0.9999856809272121,1.0790870373926008e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15
1.1697150513673908e-26,1.6784248042566635e-08,1.2131600223417087e-08,0.999999971084208,7.737615738199081e-19,1.474299509504687e-27,4.570333196903824e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
