1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,y_pred,y_true
6.154825760632575e-43,3.434218769375148e-08,1.5196075155572114e-36,7.477417364235526e-21,2.108061722874633e-22,1.2903481000797187e-31,2.2665731248191054e-16,3.724262257580106e-13,0.9999999656574806,2.0999013126793378e-16,5.903516877880368e-23,6.978956422874274e-18,3.0813054148685636e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
1.4179190189871452e-25,1.966106909982062e-32,3.1143727219155786e-17,2.9866159002412803e-30,0.9999943189713967,1.112729978435529e-38,8.098940372055468e-24,2.9695437317862946e-37,7.702405133168721e-25,2.493498034927817e-22,5.6810285896709794e-06,2.1695382338307244e-22,1.426836167253066e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
5.068428582299754e-30,9.813124241610607e-23,4.3381905926470836e-16,0.0007826502194788158,4.374231863873014e-16,1.9861790294564608e-16,7.191228797594816e-21,4.793963474071057e-14,1.5176970349271168e-14,0.5326449865212839,1.367888956712121e-12,0.46657230969891494,5.3558902472025156e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,14
1.404914120943261e-20,7.13284904393197e-28,1.2354323675476281e-25,0.999969570178514,3.62665690312028e-34,1.509037455356928e-14,5.5295460728074874e-39,1.6975255059986948e-07,8.43804810544838e-29,3.0260017114319746e-05,3.289883164732594e-30,5.1780894491419155e-11,8.237290700638716e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15
0.9999999809570002,1.686564882512402e-30,1.9042985427191408e-08,5.165516051593258e-19,5.7417885456993245e-28,8.584330637935422e-28,3.178221201070507e-27,8.022853294126914e-24,4.43731826606488e-35,1.7476999384383632e-19,1.5042656923823442e-17,1.831874722965605e-25,2.761133075378611e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
8.62345887081818e-11,1.686735814578521e-21,0.9999268806017274,7.806550223039214e-17,2.3709531408672664e-14,1.8104656683678302e-18,8.932313521200366e-17,5.575895345362942e-17,5.12605418794988e-21,4.521831573987042e-14,7.309999351746383e-05,5.850975673175102e-15,1.9318397561384167e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
3.571738180758358e-21,1.0379525108452063e-16,1.7611513471662889e-19,1.4520419299013016e-14,3.982536161873059e-10,3.919579564369944e-06,3.084535674730986e-07,3.479401459415952e-16,1.4079186201599882e-09,2.3937480029614558e-11,2.5981027706185672e-11,0.9999957428115873,2.7299168889787073e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,17
2.5688122379387866e-06,1.6365127980998107e-29,0.9665034223988404,2.76966450868953e-14,2.302356159651367e-09,4.004159663266091e-25,9.544510519297478e-16,1.670123686019321e-24,8.838468523623791e-25,2.5975943859332744e-10,0.03349375529600688,2.1677903733873063e-14,2.509308048297003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
4.0920700993898876e-30,1.3702947422446634e-22,1.839211513762862e-18,1.2482048954954542e-13,1.0646871428849125e-07,5.373831722536095e-26,0.17369834946584095,1.840319744601434e-21,7.49509467234187e-08,7.098086052670605e-08,8.526332526256001e-07,7.420994805476869e-09,0.8263005380792424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21
1.0297842486334655e-20,1.3584376855089525e-14,5.550007939228311e-21,1.0891803218374622e-10,1.285228509038183e-07,5.621906845628149e-10,0.0036094729861057286,2.5073447672687217e-14,1.6716416412665533e-05,7.121485711146999e-07,1.7041194309591098e-09,0.9962317476280776,0.00014121992267635298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,17
