1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,y_pred,y_true
6.154825760632575e-43,3.434218769375148e-08,1.5196075155572114e-36,7.477417364235526e-21,2.108061722874633e-22,1.290348100080012e-31,2.266573124819621e-16,3.724262257580106e-13,0.9999999656574806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
1.4179270742715726e-25,1.9661180795553327e-32,3.1143904148566073e-17,2.9866328673883668e-30,1.0,1.1127362999222767e-38,8.098986382628765e-24,2.969560601945351e-37,7.7024488910020625e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
6.475981806098395e-27,1.253832682413482e-19,5.542949435547203e-13,0.9999999999180318,5.588999727652114e-13,2.537760777242319e-13,9.18830483660165e-18,6.12529499687678e-11,1.9391766552028593e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14
1.4049566350276546e-20,7.1330648909661055e-28,1.2354697529473146e-25,0.9999998302422599,3.626766649328499e-34,1.5090831203162702e-14,5.5297134023165723e-39,1.6975768747916668e-07,8.438303449091044e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15
0.9999999809570002,1.6865648825122103e-30,1.9042985427193572e-08,5.165516051592671e-19,5.741788545698672e-28,8.5843306379364e-28,3.178221201070868e-27,8.022853294126002e-24,4.4373182660643754e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
8.624089458306897e-11,1.6868591565596655e-21,0.9999999999137117,7.807121074361687e-17,2.3711265160067596e-14,1.8105980580521265e-18,8.932966693579036e-17,5.576303080808295e-17,5.126429028914025e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
8.444146246102893e-16,2.4538816549609752e-11,4.163636522157974e-14,3.4328536390527776e-09,9.415336757439874e-05,0.9266497539790273,0.0729232351885797,8.225847832433788e-11,0.0003328539251641929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,17
2.6578337384135642e-06,1.6932257110488027e-29,0.999997339784059,2.865646490842153e-14,2.382143696058962e-09,4.142922744545928e-25,9.875272976425933e-16,1.7280013752920492e-24,9.144763284388692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
2.3558461194383257e-29,7.888925342420562e-22,1.0588526594815798e-17,7.186041753672098e-13,6.129511501660207e-07,3.0937692421098407e-25,0.9999989555479712,1.059490679177619e-20,4.315001764337346e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21
2.8397511725052e-18,3.746051675696543e-12,1.530479959637129e-18,3.003542829589761e-08,3.544168761875223e-05,1.5503069286378398e-07,0.9953546248177992,6.9142980698867344e-12,0.004609748417782261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,17
3.1771407224677965e-19,1.6283910564969052e-16,2.7692009876766097e-05,0.08463279272617677,0.9153395141805196,8.238087985592536e-17,6.919481746956571e-16,1.6856362080157514e-12,1.0816771961740658e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
1.9768838301468378e-27,1.2257186257830403e-25,6.838436858628365e-21,1.1764461487506518e-22,0.9999999909375674,6.249417006008174e-26,9.062294571836752e-09,3.1204993317317925e-30,1.0348633569446507e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21
1.0037325842267101e-32,1.388375887394253e-41,2.826166326510965e-38,2.383299180736446e-27,6.642588377691338e-49,1.0,7.958755776881894e-49,1.6403402414065225e-21,1.2856715666462628e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
1.8179749536834161e-22,1.2333275328092858e-23,0.9999999540136753,1.0929666571334604e-17,4.5986374325522834e-08,1.3443426829151508e-22,6.690573179670759e-16,2.2990846130305734e-21,1.1209462926914173e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11
4.335300018511306e-21,1.3307952726228111e-17,3.2011555588178437e-17,2.1248976830791766e-13,5.3920957199899855e-08,2.6496936664355395e-28,0.9999995735520087,4.381149001924e-21,3.7252686931896925e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7
2.0121429660318692e-20,1.7563928553282077e-34,1.0685497552510363e-30,0.9999999994747668,4.1535098149041454e-40,8.149600996269914e-13,1.727915731800145e-38,5.244240184470517e-10,1.9599092998098244e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,22
7.247532555404492e-37,2.7225184938211607e-05,2.2002942958587035e-28,6.703936711136661e-18,2.525964100261446e-24,3.990671288439607e-31,4.965666592196651e-13,6.276310188463921e-10,0.999972774186982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9
1.583015915806723e-21,4.4041234166429807e-26,8.630795218059296e-16,0.9999424089416713,9.591072174475992e-34,1.1919440103186743e-08,3.3662599365653956e-26,5.757913888766419e-05,6.674593151492181e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,22
5.730172761375854e-37,3.924016297250162e-21,2.241625142730935e-23,4.521688991180601e-14,7.121578422294857e-19,7.307620823642004e-35,0.9999978360780908,1.466303199193105e-21,2.1639218166522794e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,13
7.106991929509727e-25,1.617054903938077e-26,1.90033959492439e-15,1.4319072758628412e-05,3.174002876296754e-27,0.9999856808103437,1.0790870372666103e-25,1.1694475006031385e-10,6.158129080920434e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15
1.160466381800885e-26,1.665153882942029e-08,1.2035678433192905e-08,0.9920931998682083,7.676436179030768e-19,1.462642560242103e-27,4.534196616890099e-19,0.00778422686665203,0.00012254457789777985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
1.9390539856138722e-39,4.763941984280862e-34,7.741434764647227e-29,2.4092347235567573e-30,7.039940780868816e-19,6.383475095422239e-38,1.0,5.677770448221534e-37,8.04445832679675e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,18
