1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,y_pred,y_true
6.154825738573118e-43,3.434218757067375e-08,1.5196075101107995e-36,7.477417337435779e-21,2.1080617153191476e-22,1.2903480954552868e-31,2.2665731166960163e-16,3.7242622442320106e-13,0.9999999620736169,2.0999013051535774e-16,5.903516856722967e-23,6.978956397862646e-18,3.081305403824884e-15,1.912452859384724e-09,1.2421231555730496e-22,1.6711764674798729e-09,1.2367432559962611e-13,3.2751837263923246e-16,0.0,0.0,0.0,0.0,9,9
1.4179190189868226e-25,1.9661069099816147e-32,3.1143727219148705e-17,2.986615900240601e-30,0.9999943189711693,1.112729978435276e-38,8.098940372053626e-24,2.9695437317856193e-37,7.70240513316697e-25,2.49349803492725e-22,5.681028589669688e-06,2.169538233830231e-22,1.4268361672527414e-17,3.884138199223815e-18,6.574368049353506e-34,9.987113956046853e-28,8.637251465922332e-19,2.5892242730831253e-13,0.0,0.0,0.0,0.0,5,5
4.745287549525544e-30,9.187481983723337e-23,4.061606368224428e-16,0.0007327518345817418,4.0953498042500957e-16,1.859548865406532e-16,6.7327472262687876e-21,4.4883211466837246e-14,1.4209352517944525e-14,0.4986858514064496,1.280678287169434e-12,0.4368256820072026,5.01442190493416e-08,0.0591370316129195,4.608360390411972e-06,8.65385405617395e-05,0.004527486092321552,2.7377189349574105e-17,0.0,0.0,0.0,0.0,10,14
1.9143663231703685e-21,9.71937415562207e-29,1.6834268256908868e-26,0.13625801326986767,4.941761021211344e-35,2.056247027397725e-15,7.53467890058423e-40,2.3130849159839023e-08,1.1497866585268638e-29,4.123295284649318e-06,4.482865851972611e-31,7.0557765147580016e-12,1.1224310209708588e-23,2.7058579141312954e-12,0.8637378401978865,9.639726411375761e-11,4.7477567567887e-18,1.5375832980065807e-39,0.0,0.0,0.0,0.0,15,15
0.9999999809570002,1.686564882512594e-30,1.9042985427193572e-08,5.165516051592671e-19,5.741788545698672e-28,8.5843306379364e-28,3.178221201070868e-27,8.022853294126002e-24,4.437318266065384e-35,1.7476999384385618e-19,1.5042656923825152e-17,1.8318747229658133e-25,2.7611330753782973e-20,9.151848270862733e-26,1.6968032014975005e-19,4.526218498820372e-25,7.713125167971925e-31,8.823929566155574e-28,0.0,0.0,0.0,0.0,1,1
8.623458870816219e-11,1.6867358145781375e-21,0.9999268806015,7.806550223037439e-17,2.3709531408667275e-14,1.8104656683674185e-18,8.932313521198335e-17,5.575895345361673e-17,5.1260541879487136e-21,4.521831573986013e-14,7.30999935174472e-05,5.8509756731737715e-15,1.9318397561379777e-08,3.836184697676531e-17,4.072387322442051e-15,7.186680153757478e-16,4.031138456934196e-18,2.335794156710209e-13,0.0,0.0,0.0,0.0,3,11
1.2315728721835679e-23,3.5789693708746666e-19,6.072634983897456e-22,5.0067932184206816e-17,1.3732203345351404e-12,1.3515122378925823e-08,1.0635803264489407e-09,1.1997341999862861e-18,4.854651408023994e-12,8.253894754024157e-14,8.958531475449348e-14,0.003448090444536218,9.413040412352093e-11,2.673416097061864e-09,3.151411271717039e-16,7.493694856273108e-12,0.9965518915580258,6.372573829171947e-10,0.0,0.0,0.0,0.0,17,17
2.5688122378780425e-06,1.6365127980612985e-29,0.9665034223759855,2.7696645086240363e-14,2.3023561595969237e-09,4.0041596631718606e-25,9.54451051907178e-16,1.6701236859796383e-24,8.838468523415795e-25,2.5975943858718495e-10,0.03349375529521486,2.167790373336045e-14,2.509308048237666e-07,9.3212925740275e-13,7.332759441787869e-16,7.478570233741076e-16,2.8692643399722123e-16,2.2634221284686442e-11,0.0,0.0,0.0,0.0,3,11
1.2353045257867004e-30,4.136613634768702e-23,5.552168588629545e-19,3.768051668383059e-14,3.2140525802545196e-08,1.6222397188784047e-26,0.052435650417822714,5.555514089897249e-22,2.2626016038493914e-08,2.1427535727197766e-08,2.573909268958213e-07,2.2402325098027923e-09,0.24944166877822088,0.0016125902721724262,9.912912264519576e-17,4.2244739621023156e-05,1.067938734174653e-06,0.6964664420281516,0.0,0.0,0.0,0.0,18,21
3.252679953709696e-24,4.290765792817521e-18,1.7530273541096898e-24,3.4402885881358754e-14,4.0595270444582764e-11,1.7757373666050976e-13,1.1400893382223019e-06,7.919707523548188e-18,5.280052849467709e-09,2.2493948459608544e-10,5.382637304040561e-13,0.0003146700912408692,4.4605771758828117e-08,8.587865809430466e-05,1.9060035143770272e-14,1.7738314658180435e-07,0.999597640933779,4.4269228897663766e-07,0.0,0.0,0.0,0.0,17,17
